district,cis_mean,adult_child_ratio,enrol_mean,enrol_std,enrol_total_sum,child_enrol_mean,adult_enrol_mean,momentum,coverage_gap,update_lag,num_pincodes,enrol_per_day,state,enrol_volatility,cost_burden_index,service_efficiency,compliance_rate,roi_potential,crisis_flag,cluster,persona_name,priority,strategy,pca_1,pca_2
Purbi Champaran,0.999,0.07566666666666667,4957.0,4142.349695523061,14871.0,4690.333333333333,266.6666666666667,0.0,-0.738,0.0,8.0,16.429717066666665,Bihar,0.8354880386290966,0.0505292823177458,0.31809713585027427,1.0,0.7969811766447156,0,1,🟢 High Performance,4.0,Maintain + share best practices,-3.7874984960957985,5.489653005576926
Purbi Singhbhum,0.3987777777777778,2.2003333333333335,109.55555555555556,141.2153595674981,986.0,109.55555555555556,0.0,0.263,0.7083333333333334,1617.2521111111112,9.444444444444445,0.024582933,Jharkhand,1.2773248604095304,1.0,0.00047595223620522755,-1616.2521111111112,0.007122013232787264,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.19835751124775572,-0.530796196442368
Puri,0.2634444444444444,2.4923888888888888,207.27777777777777,395.9855620593725,3731.0,207.05555555555554,0.2222222222222222,0.11972222222222223,1.1597777777777778,2908.356111111111,11.833333333333334,0.026138371666666667,Odisha,1.901237694603549,1.0,0.0005060672152307196,-2907.356111111111,0.01347476235878767,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.4825036752880065,-0.8922339880840391
Purnea,0.318,3.3751111111111114,28.555555555555557,37.91144652710811,257.0,28.555555555555557,0.0,0.2648888888888889,-0.5077777777777778,342.9668888888889,3.888888888888889,0.02647102188888889,Bihar,1.2827181155788459,1.0,0.0005125076841992041,-341.9668888888889,0.001856346248302563,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.4828513942000433,-1.3760714332468917
Purnia,0.6343333333333333,3.425111111111111,2233.3333333333335,1916.4267531006763,20100.0,2212.8888888888887,20.444444444444443,0.44777777777777783,0.39677777777777773,9254.976666666666,13.222222222222221,6.778984588888888,Bihar,0.8577174786367341,1.0,0.13124849155641605,-9253.976666666666,0.14518505677385804,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.18762535496406776,2.4296370267951
Purulia,0.29033333333333333,2.6835555555555555,87.0,118.06565969832211,783.0,86.88888888888889,0.1111111111111111,0.25933333333333336,-0.19644444444444442,202.7521111111111,9.333333333333334,0.024720328222222223,West Bengal,1.3416552238445694,1.0,0.000478612356674196,-201.7521111111111,0.005655716390742828,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.20667759483737486,-1.3063283146184455
Puruliya,0.25277777777777777,7.736333333333333,1468.7777777777778,1961.9535403379064,13219.0,1454.0,14.777777777777779,0.262,0.6013333333333333,9305.732666666667,18.333333333333332,0.08965608111111112,West Bengal,1.3348640658482882,1.0,0.0017358389372915996,-9304.732666666667,0.09548265002455868,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.3132737077743986,0.6699280148171403
Puttenahalli,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Karnataka,,,0.0,0.0,,1,1,🟢 High Performance,4.0,Maintain + share best practices,-3.570006436695558,-0.20717955971245525
Rae Bareli,0.2498888888888889,3.2662222222222224,1081.0,1344.5240793678631,9729.0,1076.3333333333333,4.666666666666667,0.28188888888888886,1.1744444444444444,12071.848555555556,19.555555555555557,0.06276551333333333,Uttar Pradesh,1.24262853915699,1.0,0.0012152083898031621,-12070.848555555556,0.07027390136083904,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.7409876541697753,0.7936735964531674
Raebareli,0.25,2.0625,0.75,0.9574271077563381,3.0,0.75,0.0,0.25,-0.8215,3.625,0.5,0.0225,Uttar Pradesh,0.5471012044321932,1.0,0.0004356243949661181,-2.625,4.8756175782265756e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.4106409608801713,-1.245056755222581
Raichur,0.36944444444444446,3.4778888888888893,1086.5555555555557,1218.8810556316714,9779.0,1075.0,11.555555555555555,0.41488888888888886,0.10555555555555557,7731.772000000001,13.444444444444445,1.6650079633333332,Karnataka,1.1207529117986352,1.0,0.03223635940626008,-7730.772000000001,0.07063505821848547,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.425612716033867,0.44966236896127365
Raigad,0.36733333333333335,6.815111111111111,381.44444444444446,378.33190161256266,3433.0,369.77777777777777,11.666666666666666,0.22866666666666666,0.33877777777777784,1795.9342222222222,21.666666666666668,5.449100153888889,Maharashtra,0.9892466921885718,1.0,0.10550048700656126,-1794.9342222222222,0.024797029846002717,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.22979305566239705,-0.3329383634321336
Raigarh,0.3085,5.702333333333333,565.8888888888889,657.641676875332,10186.0,563.7777777777778,2.111111111111111,0.17438888888888887,0.9404444444444445,10012.023500000001,17.0,1.413025746111111,Chhattisgarh,1.1600891987216753,1.0,0.027357710476497796,-10011.023500000001,0.03678743751986363,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.1714135485485322,0.32103361411875936
Raigarh(MH),0.85775,10.120750000000001,22.0,9.273618495495704,88.0,22.0,0.0,0.0,-0.393,18.05225,6.5,0.041920769749999996,Maharashtra,0.4032008041519871,1.0,0.0008116315537270086,-17.05225,0.0014301811562797955,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-2.243061027946032,0.4641805039079676
Raipur,0.2049230769230769,5.292,541.6153846153846,834.9599330169021,7041.0,537.2307692307693,4.384615384615385,0.0,2.230769230769231,9710.474615384615,10.538461538461538,1.1204054015384615,Chhattisgarh,1.5387693690416397,1.0,0.021692263340531686,-9709.474615384615,0.03520945986491623,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.440085893832455,0.33947420000222456
Raisen,0.35888888888888887,3.3477777777777775,840.7777777777778,1005.715016515337,7567.0,827.2222222222222,13.555555555555555,0.17722222222222223,0.35555555555555557,9113.317444444445,8.222222222222221,1.049386777777778,Madhya Pradesh,1.1947512075815776,1.0,0.020317265784661722,-9112.317444444445,0.05465747883620815,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.7596589502192789,0.3545281372910331
Raja Annamalai Puram,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tamil Nadu,,,0.0,0.0,,1,1,🟢 High Performance,4.0,Maintain + share best practices,-3.570006436695558,-0.20717955971245525
Rajanna Sircilla,0.19444444444444445,2.4495555555555555,98.66666666666667,123.72449232063958,888.0,98.33333333333333,0.3333333333333333,0.27566666666666667,-0.3335555555555556,664.681,5.666666666666667,0.02874166233333333,Telangana,1.2413828660933737,1.0,0.0005564697450790578,-663.681,0.006414145791800295,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.20625951823253535,-1.4867241709971952
Rajauri,0.25,2.0,0.5,0.5773502691896257,2.0,0.5,0.0,0.25,0.375,4.125,0.5,0.015,Jammu and Kashmir,0.38490017945975047,1.0,0.0002904162633107454,-3.125,3.250411718817717e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.9220975189015926,-0.6432413326217158
Rajgarh,0.32033333333333336,2.376888888888889,907.8888888888889,1220.2951942506006,8171.0,904.0,3.888888888888889,0.36744444444444446,0.1333333333333333,16529.51388888889,6.333333333333333,0.14128920333333334,Madhya Pradesh,1.3426230743588514,1.0,0.0027355121652145853,-16528.51388888889,0.05902025367657682,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.5543592234196122,0.5782496606690474
Rajkot,0.5589999999999999,5.5263333333333335,1896.6666666666667,1313.3797051881074,17070.0,1794.5555555555557,102.11111111111111,0.30666666666666664,1.1894444444444445,4959.252555555556,26.555555555555557,4.533781344888889,Gujarat,0.6921024267634502,1.0,0.08777892245670647,-4958.252555555556,0.12329895120048541,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.11775936647496738,2.1444519508335476
Rajnandgaon,0.2222222222222222,9.722111111111111,465.0,587.7788699842824,4185.0,462.44444444444446,2.5555555555555554,0.2975555555555556,0.7406666666666667,20264.097777777777,5.777777777777778,0.08274107,Chhattisgarh,1.2613280471765718,1.0,0.001601956824782188,-20263.097777777777,0.030228828985004768,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.23944430809606,0.49742123934761606
Rajouri,0.2871111111111111,2.123555555555556,297.1111111111111,376.53135475164765,2674.0,296.1111111111111,1.0,0.3208888888888889,0.6108888888888889,3898.879888888889,5.777777777777778,0.059238773333333335,Jammu and Kashmir,1.2630570975642301,1.0,0.0011469268796385932,-3897.879888888889,0.019314668746930167,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5322662484693564,-0.5266281806503321
Rajsamand,0.282,5.296888888888889,501.3333333333333,684.1597035780461,4512.0,498.1111111111111,3.2222222222222223,0.26466666666666666,0.264,6417.827666666667,12.88888888888889,0.05106915666666667,Rajasthan,1.361963577129488,1.0,0.0009887542433042918,-6416.827666666667,0.03259079483401231,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.7163549864433393,-0.4206613443036438
Ramanagar,0.28755555555555556,5.688666666666666,327.6666666666667,438.31124785932656,2949.0,326.44444444444446,1.2222222222222223,0.2657777777777778,-0.29844444444444446,4940.9818888888885,8.333333333333334,0.050405924444444444,Karnataka,1.333604202411744,1.0,0.0009759133483919544,-4939.9818888888885,0.021301031463985442,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.20215088540276216,-0.8614198193958191
Ramanagara,0.995,0.062,204.0,,204.0,192.0,12.0,0.0,-0.947,0.0,1.0,6.58,Karnataka,,,0.12739593417231365,1.0,,0,1,🟢 High Performance,4.0,Maintain + share best practices,-5.572547420968241,1.8975260634954825
Ramanathapuram,0.3158888888888889,2.6728888888888886,445.0,526.9629968033809,4005.0,440.22222222222223,4.777777777777778,0.3903333333333333,0.289,6504.426888888888,25.666666666666668,0.3085588226666667,Tamil Nadu,1.1815313829672216,1.0,0.005974033352694418,-6503.426888888888,0.02892866429747768,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.4788609250955517,-0.2600588738388693
Ramban,0.28855555555555557,1.2811111111111113,213.33333333333334,261.68253667373375,1920.0,212.66666666666666,0.6666666666666666,0.41433333333333333,-0.25922222222222224,1791.3194444444443,2.2222222222222223,0.10438342555555555,Jammu and Kashmir,1.2209138569536566,1.0,0.0020209762934279875,-1790.3194444444443,0.01386842333362226,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.20987583616628241,-1.0573690551083799
Ramgarh,0.27855555555555556,4.312777777777778,331.0,421.9404578847589,2979.0,329.77777777777777,1.2222222222222223,0.2737777777777778,1.0277777777777777,4431.856,10.333333333333334,0.04777725211111111,Jharkhand,1.270904993628792,1.0,0.0009250194019576207,-4430.856,0.021517725578573288,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.8409291826510976,-0.31672210408107093
Rampur,0.5852222222222223,4.894111111111111,2234.4444444444443,1704.6484323102454,20110.0,2200.8888888888887,33.55555555555556,0.197,-0.4284444444444444,4429.943555555556,5.444444444444445,18.32733995,Uttar Pradesh,0.7625545947011387,1.0,0.35483717231364953,-4428.943555555556,0.1452572881453873,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.7530353409961832,1.743529072103213
Ranchi,0.5832222222222222,4.808333333333334,1585.0,1465.4472866671117,14265.0,1547.888888888889,37.111111111111114,0.4295555555555555,2.0694444444444446,10669.578444444445,16.77777777777778,2.9182274022222225,Jharkhand,0.9239894619590868,1.0,0.05650004650962677,-10668.578444444445,0.10303805148652163,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.3202839767449532,2.4956897312866375
Ranga Reddy,0.996,0.036,284.0,,284.0,274.0,10.0,0.0,-0.929,0.0,1.0,9.16,Telangana,,,0.17734753146176185,1.0,,0,1,🟢 High Performance,4.0,Maintain + share best practices,-5.553505895026277,1.975895178180496
Rangareddi,0.16176923076923075,2.7900769230769233,144.92307692307693,237.74722625036785,1884.0,144.92307692307693,0.0,0.11053846153846154,-0.022692307692307703,2666.2094615384613,16.23076923076923,0.018732546076923075,Andhra Pradesh,1.6292640702450087,1.0,0.0003626824022637575,-2665.2094615384613,0.009421193351157814,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.6406387693516591,-1.5194235622275891
Rangareddy,0.15066666666666667,2.805222222222222,33.333333333333336,40.607881008493905,300.0,33.111111111111114,0.2222222222222222,0.2916666666666667,-0.6904444444444445,372.9578888888889,2.6666666666666665,0.026223982,Telangana,1.1827538157813757,1.0,0.0005077247241045498,-371.9578888888889,0.002166941145878478,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.44083970944265816,-1.774325752213795
Ranipet,0.19487500000000002,2.416875,13.875,15.959211401927996,111.0,13.75,0.125,0.316,-0.6625,38.80675,6.375,0.017598958249999998,Tamil Nadu,1.072888161474151,1.0,0.00034073491287512096,-37.80675,0.0009019892519719165,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.6477711377991655,-1.6265070517521412
Ratlam,0.32033333333333336,4.476555555555556,886.8888888888889,1217.8744233750501,7982.0,878.3333333333334,8.555555555555555,0.2737777777777778,0.055555555555555546,15555.595777777777,6.0,0.13553363222222223,Madhya Pradesh,1.3716518346108686,1.0,0.0026240780681940413,-15554.595777777777,0.05765508075467338,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.4501862897986049,0.4513261000406291
Ratnagiri,0.22977777777777778,7.006777777777778,289.22222222222223,349.05435743511987,2603.0,285.6666666666667,3.5555555555555554,0.3015555555555556,1.1587777777777777,7445.020333333334,30.22222222222222,0.02425073577777778,Maharashtra,1.2027140952971205,1.0,0.000469520537807895,-7444.020333333334,0.01880182600907226,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.1855160643046603,-0.18889421865914616
Rayagada,0.28688888888888886,2.3642777777777777,179.22222222222223,409.5860974713743,3226.0,179.05555555555554,0.16666666666666666,0.11827777777777777,-0.14294444444444443,2729.1492222222223,5.055555555555555,0.03641446222222222,Odisha,2.272672550704296,1.0,0.0007050234699365386,-2728.1492222222223,0.011650920227673283,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.11208996617141,-1.650759472110284
Reasi,0.32499999999999996,1.5004444444444445,190.55555555555554,237.48584753154825,1715.0,189.55555555555554,1.0,0.3546666666666667,0.14833333333333332,2094.2315555555556,3.888888888888889,0.07138255844444445,Jammu and Kashmir,1.239775306139173,1.0,0.001382043725933097,-2093.2315555555556,0.012387680217271966,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.009278025226115533,-0.8154163747460156
Rewa,0.28911111111111115,5.013777777777778,1204.2222222222222,1491.135287103234,10838.0,1201.0,3.2222222222222223,0.2823333333333333,1.1,19250.06366666667,13.0,0.08708640444444445,Madhya Pradesh,1.2372285040959812,1.0,0.0016860872109282566,-19249.06366666667,0.07828436046343648,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.315642458194039,1.3915900255162288
Rewari,0.224,4.772111111111111,276.1111111111111,340.78235152529703,2485.0,275.44444444444446,0.6666666666666666,0.29588888888888887,0.29644444444444445,6106.087666666666,7.0,0.054536195555555556,Haryana,1.2297679084714008,1.0,0.0010558798752285685,-6105.087666666666,0.017949495825026723,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.616207982905302,-0.670610425656474
Ri Bhoi,0.7402222222222222,2.7391111111111113,1034.2222222222222,881.9296709173835,9308.0,659.5555555555555,374.6666666666667,-0.155,0.6944444444444444,8.312999999999999,5.888888888888889,6.825753244444445,Meghalaya,0.8519230480043417,1.0,0.13215398343551685,-7.312999999999999,0.06723296061945624,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.8259722853152957,1.22620055578745
Rohtak,0.3352222222222222,3.572333333333334,379.22222222222223,379.48872769088206,3413.0,372.44444444444446,6.777777777777778,0.30800000000000005,0.40744444444444444,5899.3820000000005,7.555555555555555,2.0130779977777777,Haryana,0.9980708793740323,1.0,0.03897537265784662,-5898.3820000000005,0.024652567102944153,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.24685734920207972,-0.1419157744804883
Rohtas,0.2152222222222222,3.4236666666666666,882.1111111111111,1090.1596723008565,7939.0,873.4444444444445,8.666666666666666,0.29644444444444445,0.5636666666666668,10259.825888888889,14.222222222222221,0.07197141888888889,Bihar,1.234453579605902,1.0,0.0013934447025922342,-10258.825888888889,0.057344485857097456,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.2484857229790718,0.18437420999529253
Rudraprayag,0.28933333333333333,2.291,106.22222222222223,130.21595311037908,956.0,106.22222222222223,0.0,0.28933333333333333,-0.29044444444444445,1680.9255555555555,5.666666666666667,0.030385244444444445,Uttarakhand,1.2144493036201156,1.0,0.0005882912767559428,-1679.9255555555555,0.006905319118199417,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.25997870293631914,-1.1628249687868324
Rupnagar,0.2786153846153846,4.146615384615385,96.07692307692308,166.401352928425,1249.0,95.07692307692308,1.0,0.23107692307692307,0.044769230769230756,2739.242307692308,7.153846153846154,0.02276108730769231,Punjab,1.7141185325432053,1.0,0.000440679328319309,-2738.242307692308,0.006245791133543583,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5972090561146496,-1.3092973931302283
S.A.S Nagar,0.9964999999999999,0.06949999999999999,352.5,99.7020561473032,705.0,328.5,24.0,0.0,-0.917,0.0,1.0,11.525,Punjab,0.28204259164725093,0.018322555498835078,0.22313649564375607,1.0,0.5137541248682473,0,1,🟢 High Performance,4.0,Maintain + share best practices,-5.180585073007581,1.8453534348686578
S.A.S Nagar(Mohali),0.42425,3.878125,34.625,41.1927091329799,277.0,34.625,0.0,0.3055,-0.0625,134.9925,8.75,0.0192985125,Punjab,1.1562865721538218,1.0,0.00037364012584704747,-133.9925,0.002250910115281269,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.553262754360921,-0.8691782773735062
SAS Nagar (Mohali),0.3038888888888889,7.987444444444445,328.1111111111111,371.5364869176527,2953.0,321.22222222222223,6.888888888888889,0.15788888888888888,0.5553333333333333,6899.852222222222,11.777777777777779,1.075284842222222,Punjab,1.1289089744290597,1.0,0.020818680391524146,-6898.852222222222,0.02132992401259715,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.6086187628340607,-0.22017629966374014
Sabar Kantha,0.8055999999999999,2.4854,487.4,1000.5300095449412,2437.0,456.0,31.4,-0.2872,-0.09440000000000001,6.668200000000001,11.6,1.8654860644,Gujarat,2.0485872431305103,1.0,0.03611783280542111,-5.668200000000001,0.0316850134350351,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.10409731412713404,-0.17512573060943765
Sabarkantha,0.4792222222222222,2.248666666666667,568.3333333333334,622.1888780748174,5115.0,530.6666666666666,37.666666666666664,0.164,0.7843333333333332,5890.711333333334,20.444444444444443,1.0597369931111111,Gujarat,1.0928376078597495,1.0,0.020517657175432937,-5889.711333333334,0.03694634653722805,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.370232330584973,0.45350359840618415
Sagar,0.43677777777777776,4.790222222222223,1537.888888888889,1514.1359288753144,13841.0,1494.888888888889,43.0,0.5268888888888889,0.9333333333333333,8256.619222222223,12.222222222222221,3.083451131111111,Madhya Pradesh,0.9839150440345004,1.0,0.05969895703990535,-8255.619222222223,0.09997544133368005,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.742454816208238,1.4569471287762779
Saharanpur,0.5351111111111111,5.343,2129.5555555555557,1339.7607166124021,19166.0,2118.5555555555557,11.0,0.326,0.15066666666666664,3992.824555555556,10.444444444444445,20.99708891,Uttar Pradesh,0.6288316270931744,1.0,0.40652640677637947,-3991.824555555556,0.13843864667302305,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.5568480581995463,1.8367673611471738
Saharsa,0.6334444444444444,2.925,1451.4444444444443,1210.084822554922,13063.0,1428.6666666666667,22.77777777777778,0.5066666666666666,-0.07155555555555555,6508.298333333333,8.555555555555555,6.192024614444445,Bihar,0.8331367352351821,1.0,0.11988431005700764,-6507.298333333333,0.09435584062870185,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.45738133455779206,1.4140080608261762
Sahebganj,0.2728888888888889,4.164777777777778,702.3333333333334,943.1212806421028,6321.0,700.6666666666666,1.6666666666666667,0.28044444444444444,0.09722222222222222,7496.516777777778,5.333333333333333,0.1256301788888889,Jharkhand,1.340930730770762,1.0,0.0024323364741314405,-7495.516777777778,0.045657449943659535,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.7396651112077104,-0.26175627863548745
Sahibganj,0.309,7.2715555555555556,40.55555555555556,56.40946532079326,365.0,40.55555555555556,0.0,0.2452222222222222,-0.5555555555555556,197.8892222222222,2.111111111111111,0.04709592488888889,Jharkhand,1.3574470264362013,1.0,0.0009118281682263096,-196.8892222222222,0.002636445060818815,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.4246173241192951,-1.4626639244671655
Saiha,0.5418888888888889,1.9388888888888889,73.0,71.37051211810099,657.0,61.666666666666664,11.333333333333334,0.05544444444444444,0.0,571.7422222222223,1.3333333333333333,0.9207685877777778,Mizoram,0.9644663799743377,1.0,0.01782707817575562,-570.7422222222223,0.004745601109473867,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.8638226397192994,-0.3879837890642782
Saitual,0.15866666666666665,8.4285,2.0,2.280350850198276,12.0,0.8333333333333334,1.1666666666666667,0.5,-0.22233333333333336,16.873,0.8333333333333334,0.030833333333333334,Mizoram,0.760116950066092,1.0,0.0005969667634720878,-15.873000000000001,0.00013001646875270868,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.6991018415742151,-1.3411666155270827
Sakti,0.16411111111111112,3.444555555555555,50.55555555555556,66.94794827160707,455.0,50.333333333333336,0.2222222222222222,0.2693333333333333,-0.11122222222222224,437.02577777777776,3.4444444444444446,0.024867610888888888,Chhattisgarh,1.2985593414751373,1.0,0.000481463908787781,-436.02577777777776,0.0032865274045823585,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.00012550956734552334,-1.5557336449960022
Salem,0.2968888888888889,2.6893333333333334,1138.7777777777778,1310.378836231891,10249.0,1113.888888888889,24.88888888888889,0.39633333333333337,0.9926666666666668,16912.218333333334,40.111111111111114,0.4015826977777778,Tamil Nadu,1.1496792285130648,1.0,0.00777507643325804,-16911.218333333334,0.07402993268036175,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.921083321376332,1.2247298877773567
Salumbar,0.019666666666666666,9.335,0.3333333333333333,0.5773502691896258,1.0,0.3333333333333333,0.0,0.0,-0.7083333333333334,50.0,0.3333333333333333,0.01,Rajasthan,0.4330127018922194,1.0,0.0001936108422071636,-49.0,2.166941145878478e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.1231128784414313,-1.6615939323778708
Samastipur,0.3893333333333333,3.253444444444445,2134.1111111111113,2359.097573461325,19207.0,2119.5555555555557,14.555555555555555,0.4181111111111111,0.9682222222222223,17962.531000000003,18.22222222222222,3.746917208888889,Bihar,1.1049062323663572,1.0,0.07254437964934926,-17961.531000000003,0.1387347952962931,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.9459399289062074,2.3740311157062575
Samba,0.27455555555555555,4.65388888888889,65.33333333333333,78.22403722641782,588.0,64.33333333333333,1.0,0.31555555555555553,0.22233333333333333,924.1556666666667,4.0,0.03061985433333333,Jammu and Kashmir,1.179256842609314,1.0,0.0005928335785737335,-923.1556666666667,0.004247204645921817,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.06559227246332573,-1.041241541562801
Sambalpur,0.35023076923076923,3.538692307692308,198.23076923076923,324.9002805595777,2577.0,198.15384615384616,0.07692307692307693,0.15623076923076923,0.7349230769230769,3168.827230769231,10.0,0.03305599923076923,Odisha,1.6307736089862974,1.0,0.0006399999851068583,-3167.827230769231,0.012886632306758856,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.8356520638962892,-0.6880160264295182
Sambhal,0.364,4.024888888888889,964.1111111111111,1128.3323362871024,8677.0,951.1111111111111,13.0,0.39355555555555555,0.05566666666666668,8468.305444444444,9.777777777777779,2.078400091111111,Uttar Pradesh,1.1691216931365325,1.0,0.040240079208346775,-8467.305444444444,0.06267516107595851,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5120303492850955,0.3246237842296357
Samstipur,0.8145,5.250500000000001,20.5,11.120551545074852,82.0,20.5,0.0,-0.16675,0.42874999999999996,9.889,11.5,0.03505357175,Bihar,0.5172349555848769,1.0,0.0006786751548886737,-8.889,0.001332668804715264,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.592119022900971,0.6322914345938144
Sangareddy,0.19144444444444442,3.3914444444444443,300.3333333333333,382.17371704501085,2703.0,299.1111111111111,1.2222222222222223,0.2667777777777778,0.634888888888889,2795.2569999999996,15.333333333333334,0.03500800444444444,Telangana,1.2682756096626466,1.0,0.0006777929224481015,-2794.2569999999996,0.019524139724365085,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5938133151154944,-0.806587823700138
Sangli,0.5721111111111111,7.252222222222222,848.0,752.3234012045617,7632.0,833.2222222222222,14.777777777777779,0.3711111111111111,1.0422222222222222,5880.303666666667,29.22222222222222,3.590322670222222,Maharashtra,0.8861288588981882,1.0,0.06951253959771969,-5879.303666666667,0.05512698275114848,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.17983927035495936,1.1478063959919782
Sangrur,0.4053333333333333,5.510111111111112,258.77777777777777,319.10491134491247,2329.0,254.44444444444446,4.333333333333333,0.1507777777777778,0.1017777777777778,5713.355,8.222222222222221,0.6563658311111111,Punjab,1.2283764765201934,1.0,0.012707954135742713,-5712.355,0.016822686429169918,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.19383145602264176,-0.3654914720169018
Sant Kabir Nagar,0.24366666666666667,3.1532222222222224,685.4444444444445,845.2239512565753,6169.0,681.3333333333334,4.111111111111111,0.28400000000000003,-0.07933333333333333,8892.683888888889,8.0,0.08279103555555556,Uttar Pradesh,1.231307148156228,1.0,0.0016029242121114338,-8891.683888888889,0.04455953309641444,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.6899777787028625,-0.26560795875121673
Sant Ravidas Nagar,0.21433333333333332,3.0253333333333337,491.1111111111111,633.26958012454,4420.0,490.6666666666667,0.4444444444444444,0.2704444444444445,-0.2378888888888889,5607.5813333333335,6.222222222222222,0.07614678888888889,Uttar Pradesh,1.2868426780584465,1.0,0.0014742843928148865,-5606.5813333333335,0.03192626621594291,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.3774548730095854,-0.7979414492288773
