state,district,month,enrol_0_17,enrol_18_plus,enrol_total,enrol_total_per_day,enrol_pincodes,enrol_valid_pins,demo_0_17,demo_18_plus,demo_total,demo_total_per_day,demo_pincodes,bio_0_17,bio_18_plus,bio_total,bio_total_per_day,bio_pincodes,date,update_lag_index,demo_volatility,cis,bio_share,enrol_0_17_lag_5y,mbu_lag,enrol_momentum,service_pressure,adult_child_ratio,bio_quality_score,spatial_coverage,coverage_gap,update_velocity,cluster,district_cluster,anomaly_score,is_anomaly,state_raw,district_raw,inclusion_score,child_enrollment_rate,adult_enrollment_rate,age_gap,age_equity_category,cis_quartile,vulnerability_score,vulnerability_level,baseline_child,baseline_adult,baseline_total,momentum,risk_score,priority_rank,risk_category
Odisha,Sundargarh,2025-12,102.0,0.0,102.0,0.039240506,35.0,79.0,121.0,1958.0,2079.0,0.08268507,46.0,361.0,1505.0,1866.0,0.08395745,47.0,2025-12-01,38.301,979.47485,0.455,0.473,102.0,3.505,1.0,30.58,8.741,18.117,43.0,2.385,0.17,0,0,0.1826907424198774,0,Odisha,Sundargarh,0.0,0.45535714285714285,0.0,-0.45535714285714285,Child-Favored,Q3 (Medium),28.463336853220696,Moderate,45.625,0.0,45.625,0.1645625,100.0,943,🔴 CRITICAL
Uttar Pradesh,Sultanpur,2025-12,1224.0,1.0,1225.0,0.15509881,31.0,253.0,1920.0,18590.0,20510.0,0.7373244,38.0,6799.0,5741.0,12540.0,0.5486974,38.0,2025-12-01,26.958,5676.056,0.389,0.379,1224.0,5.55,-0.654,306.02,5.911,10.228,36.0,1.643,1.29,3,3,0.1225199910310167,0,Uttar Pradesh,Sultanpur,0.0,0.3891891891891892,5.378657487091222e-05,-0.3891354026143183,Child-Favored,Q2 (Low),31.404002111932417,Moderate,1255.7777777777778,14.666666666666666,1270.4444444444443,0.4663333333333333,100.0,944,🔴 CRITICAL
Chhattisgarh,Sukma,2025-12,418.0,7.0,425.0,0.32595238,4.0,42.0,519.0,3674.0,4193.0,1.1970797,4.0,5909.0,2580.0,8489.0,2.794592,5.0,2025-12-01,29.77,1402.9203,0.446,0.669,418.0,14.103,0.384,905.86,3.924,19.927,4.0,-0.167,3.99,0,0,0.1368676063540082,0,Chhattisgarh,Sukma,0.0,0.44562899786780386,0.0019011406844106464,-0.4437278571833932,Child-Favored,Q3 (Medium),51.98308342133052,High,228.88888888888889,13.222222222222221,242.11111111111111,0.13877777777777778,100.0,945,🔴 CRITICAL
Odisha,Subarnapur,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.052857142,1.0,2.0,5.0,7.0,0.035,1.0,2025-12-01,19.0,461.01447,0.0,0.35,0.0,2.0,-1.0,6.33,12.0,7.0,1.0,-0.6,0.09,0,0,0.2089952324594843,0,Orissa,Subarnapur,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),82.60190073917634,Critical,31.153846153846153,0.0,31.153846153846153,0.15592307692307694,100.0,946,🔴 CRITICAL
Nagaland,Tseminyu,2025-12,2.0,0.0,2.0,0.06,1.0,1.0,1.0,23.0,24.0,0.05357143,1.0,6.0,10.0,16.0,0.041666668,1.0,2025-12-01,13.333,6.5574384,0.5,0.39,2.0,2.0,-0.778,10.0,5.75,5.333,1.0,-0.333,0.1,0,0,0.204549728824425,0,Nagaland,Tseminyu,0.0,0.5,0.0,-0.5,Child-Favored,Q3 (Medium),52.082375923970424,High,3.6666666666666665,1.6666666666666667,5.333333333333333,0.20366666666666666,100.0,947,🔴 CRITICAL
Rajasthan,Tonk,2025-12,717.0,4.0,721.0,0.1645,16.0,140.0,1143.0,8120.0,9263.0,0.72178745,16.0,5225.0,5272.0,10497.0,0.91497296,16.0,2025-12-01,27.368,3110.643,0.385,0.531,717.0,7.277,-0.655,403.27,4.365,14.539,16.0,0.062,1.64,3,3,0.1644906985352718,0,Rajasthan,Tonk,0.0,0.38527673293927994,0.0004923076923076923,-0.38478442524697226,Child-Favored,Q2 (Low),50.37699049630412,High,650.4444444444445,6.777777777777778,657.2222222222222,0.30466666666666664,100.0,948,🔴 CRITICAL
Tamil Nadu,Tiruvannamalai,2025-12,1105.0,8.0,1113.0,0.08221445,69.0,429.0,1666.0,11283.0,12949.0,0.2517814,71.0,10805.0,6171.0,16976.0,0.35326874,70.0,2025-12-01,26.863,3035.7332,0.399,0.567,1105.0,9.769,-0.592,141.82,4.073,15.239,70.0,1.367,0.61,1,1,0.1413287532492717,0,Tamil Nadu,Tiruvannamalai,0.0,0.3986291486291486,0.0007084661707403471,-0.3979206824584083,Child-Favored,Q2 (Low),30.900992608236532,Moderate,803.6666666666666,3.6666666666666665,807.3333333333334,0.26755555555555555,100.0,949,🔴 CRITICAL
Tamil Nadu,Tiruvallur,2025-12,1971.0,20.0,1991.0,0.11777778,74.0,540.0,3081.0,23918.0,26999.0,0.47252986,77.0,23566.0,11499.0,35065.0,0.63412225,77.0,2025-12-01,31.157,7549.326,0.39,0.565,1971.0,11.95,-0.462,271.02,4.737,17.603,76.0,1.567,1.11,4,4,0.0266598309673604,0,Tamil Nadu,Tiruvallur,0.0,0.39006530773797743,0.0008354567859977443,-0.3892298509519797,Child-Favored,Q2 (Low),31.48702217529039,Moderate,1264.111111111111,6.444444444444445,1270.5555555555557,0.282,100.0,950,🔴 CRITICAL
Tamil Nadu,Tiruppur,2025-12,1023.0,1.0,1024.0,0.0853421,66.0,380.0,2411.0,14828.0,17239.0,0.3679523,73.0,13525.0,8868.0,22393.0,0.485899,77.0,2025-12-01,38.665,4384.7725,0.298,0.565,1023.0,13.208,-0.534,182.64,4.317,21.847,72.0,1.433,0.85,1,1,0.0940823307425209,0,Tamil Nadu,Tiruppur,0.0,0.29781659388646287,6.743088334457182e-05,-0.29774916300311827,Child-Favored,Q1 (Worst),36.324868004223866,Moderate,687.4444444444445,0.5555555555555556,688.0,0.274,100.0,951,🔴 CRITICAL
Tamil Nadu,Tirupattur,2025-12,231.0,0.0,231.0,0.058467742,27.0,124.0,341.0,2266.0,2607.0,0.13522653,27.0,1698.0,345.0,2043.0,0.13224243,27.0,2025-12-01,20.043,877.30096,0.403,0.439,231.0,7.319,-0.28,56.71,3.955,8.806,27.0,-0.067,0.27,0,0,0.1967006413425188,0,Tamil Nadu,Tirupattur,0.0,0.4031413612565445,0.0,-0.4031413612565445,Child-Favored,Q2 (Low),51.8249419218585,High,116.22222222222223,0.2222222222222222,116.44444444444444,0.30222222222222217,100.0,952,🔴 CRITICAL
Andhra Pradesh,Tirupati,2025-12,313.0,48.0,361.0,0.053942308,53.0,208.0,870.0,5545.0,6415.0,0.15894127,57.0,602.0,539.0,1141.0,0.06010101,58.0,2025-12-01,20.873,2242.1401,0.264,0.151,313.0,1.917,-0.415,44.71,4.724,3.152,56.0,0.676,0.22,0,0,0.1693228230770689,0,Andhra Pradesh,Tirupati,0.0,0.2643581081081081,0.008580622095101895,-0.2557774860130062,Child-Favored,Q1 (Worst),43.94123548046463,Moderate,165.66666666666666,25.333333333333332,191.0,0.2872222222222222,100.0,953,🔴 CRITICAL
Tamil Nadu,Tirupathur,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,29.0,0.051764704,1.0,14.0,1.0,15.0,0.041818183,2.0,2025-12-01,44.0,6.244998,0.0,0.333,0.0,14.0,-1.0,11.0,5.0,15.0,1.0,-0.933,0.09,0,0,0.2057351085949049,0,Tamil Nadu,Tirupathur,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),90.05387539598733,Critical,1.0,0.0,1.0,-0.25,100.0,954,🔴 CRITICAL
Tamil Nadu,Tirunelveli,2025-12,1620.0,0.0,1620.0,0.074238025,119.0,689.0,2843.0,15081.0,17924.0,0.20335802,125.0,16687.0,13478.0,30165.0,0.361671,127.0,2025-12-01,29.666,4183.5664,0.363,0.627,1620.0,10.294,-0.51,129.27,3.378,18.609,124.0,3.167,0.57,1,1,0.0617151943012264,0,Tamil Nadu,Tirunelveli,0.0,0.3629032258064516,0.0,-0.3629032258064516,Child-Favored,Q2 (Low),32.78978880675819,Moderate,1074.7777777777778,0.2222222222222222,1075.0,0.27666666666666667,100.0,955,🔴 CRITICAL
Tamil Nadu,Tiruchirappalli,2025-12,1632.0,3.0,1635.0,0.088934705,90.0,582.0,2389.0,14324.0,16713.0,0.2482095,94.0,11460.0,11993.0,23453.0,0.35705245,96.0,2025-12-01,24.551,4882.8574,0.406,0.584,1632.0,7.018,-0.583,142.94,3.562,14.336,93.0,2.133,0.61,1,1,0.0934804525217919,0,Tamil Nadu,Tiruchirappalli,0.0,0.40576827449030334,0.00020938023450586265,-0.4055588942557975,Child-Favored,Q2 (Low),30.477750791974657,Moderate,1103.0,0.5555555555555556,1103.5555555555557,0.26855555555555555,100.0,956,🔴 CRITICAL
Arunachal Pradesh,Tirap,2025-12,10.0,0.0,10.0,0.044285715,4.0,7.0,26.0,191.0,217.0,0.082261905,5.0,88.0,44.0,132.0,0.06515625,6.0,2025-12-01,31.727,56.311634,0.27,0.377,10.0,8.0,-0.615,21.81,5.162,12.0,5.0,2.0,0.15,0,0,0.1886896810480505,0,Arunachal Pradesh,Tirap,0.0,0.2702702702702703,0.0,-0.2702702702702703,Child-Favored,Q1 (Worst),37.505079197465676,Moderate,10.88888888888889,0.1111111111111111,11.0,0.26499999999999996,100.0,957,🔴 CRITICAL
Assam,Tinsukia,2025-12,694.0,419.0,1113.0,0.16723004,28.0,213.0,558.0,7841.0,8399.0,0.3456705,29.0,2456.0,976.0,3432.0,0.19969203,30.0,2025-12-01,10.62,1114.922,0.554,0.29,694.0,3.534,-0.027,134.44,6.592,3.081,29.0,1.727,0.55,0,0,0.181283292644058,0,Assam,Tinsukia,0.0,0.5538707102952913,0.050720251785498126,-0.5031504585097932,Child-Favored,Q4 (Best),22.636430834213304,Low,750.1111111111111,181.44444444444446,931.5555555555555,0.14400000000000002,100.0,958,🔴 CRITICAL
Madhya Pradesh,Tikamgarh,2025-12,1770.0,8.0,1778.0,0.30784947,18.0,186.0,1324.0,7964.0,9288.0,0.602837,19.0,6769.0,6616.0,13385.0,1.0479854,18.0,2025-12-01,12.745,2706.27,0.572,0.59,1770.0,3.822,-0.257,404.88,2.576,7.524,18.0,0.9,1.65,1,1,0.1559644051400397,0,Madhya Pradesh,Tikamgarh,0.0,0.5718901453957996,0.0010033864291985452,-0.5708867589666011,Child-Favored,Q4 (Best),23.80374868004224,Low,801.4444444444445,3.2222222222222223,804.6666666666666,0.30477777777777776,100.0,959,🔴 CRITICAL
Kerala,Thrissur,2025-12,1036.0,14.0,1050.0,0.04858859,159.0,666.0,1187.0,16091.0,17278.0,0.13735877,168.0,5073.0,8606.0,13679.0,0.1277726,168.0,2025-12-01,29.455,3520.0935,0.466,0.442,1036.0,4.892,-0.397,62.41,7.241,13.015,165.0,3.049,0.27,2,2,0.1364603376804295,0,Kerala,Thrissur,0.0,0.4658273381294964,0.0008692412765429032,-0.4649580968529535,Child-Favored,Q3 (Medium),27.633104540654703,Moderate,731.7777777777778,53.888888888888886,785.6666666666666,0.4003333333333333,100.0,960,🔴 CRITICAL
Manipur,Thoubal,2025-12,226.0,0.0,226.0,0.106764704,8.0,68.0,1854.0,10040.0,11894.0,1.9572959,8.0,2911.0,1660.0,4571.0,0.823352,8.0,2025-12-01,72.533,8532.099,0.109,0.278,226.0,12.824,-0.234,658.6,4.825,20.137,8.0,1.25,2.78,3,3,0.1089348839395534,0,Manipur,Thoubal,0.0,0.10860163382988948,0.0,-0.10860163382988948,Child-Favored,Q1 (Worst),46.84777191129884,Moderate,117.88888888888889,0.6666666666666666,118.55555555555556,0.30733333333333335,100.0,961,🔴 CRITICAL
Tamil Nadu,Thoothukkudi,2025-12,999.0,0.0,999.0,0.07862843,88.0,401.0,1645.0,9668.0,11313.0,0.17894529,93.0,15095.0,7100.0,22195.0,0.3588504,94.0,2025-12-01,33.508,2936.1956,0.378,0.662,999.0,15.095,-0.408,121.41,3.655,22.195,92.0,2.1,0.54,2,2,0.1109143453443231,0,Tamil Nadu,Thoothukkudi,0.0,0.3776937618147448,0.0,-0.3776937618147448,Child-Favored,Q2 (Low),32.1614994720169,Moderate,590.6666666666666,0.3333333333333333,591.0,0.28800000000000003,100.0,962,🔴 CRITICAL
Tamil Nadu,Thiruvarur,2025-12,793.0,0.0,793.0,0.062230576,71.0,399.0,1400.0,8612.0,10012.0,0.18095559,76.0,9147.0,4774.0,13921.0,0.27356315,76.0,2025-12-01,30.142,2434.2515,0.361,0.582,793.0,11.52,-0.459,106.84,3.925,17.533,74.0,1.5,0.45,3,3,0.1498703179373455,0,Tamil Nadu,Thiruvarur,0.0,0.36144029170464903,0.0,-0.36144029170464903,Child-Favored,Q2 (Low),32.904868004223864,Moderate,462.44444444444446,0.3333333333333333,462.77777777777777,0.2823333333333333,100.0,963,🔴 CRITICAL
Kerala,Thiruvananthapuram,2025-12,1081.0,41.0,1122.0,0.05569378,120.0,627.0,1321.0,17176.0,18497.0,0.18376082,129.0,6906.0,8938.0,15844.0,0.18254839,131.0,2025-12-01,30.58,4174.767,0.45,0.461,1081.0,6.383,-0.323,90.13,7.165,14.109,127.0,2.122,0.37,2,2,0.1289214603479275,0,Kerala,Thiruvananthapuram,0.0,0.44985434873075325,0.002381228946451388,-0.4474731197843019,Child-Favored,Q3 (Medium),28.468743400211196,Moderate,692.2222222222222,48.111111111111114,740.3333333333334,0.40855555555555556,100.0,964,🔴 CRITICAL
Tamil Nadu,Thiruvallur,2025-12,49.0,0.0,49.0,0.035238095,20.0,42.0,26.0,550.0,576.0,0.055030487,41.0,163.0,384.0,547.0,0.05448718,42.0,2025-12-01,22.46,157.94408,0.645,0.487,49.0,3.26,-0.31,10.8,7.237,10.94,34.0,0.167,0.11,0,0,0.1944975095009436,0,Tamil Nadu,Thiruvallur,0.0,0.6447368421052632,0.0,-0.6447368421052632,Child-Favored,Q4 (Best),35.12151003167898,Moderate,66.11111111111111,1.1111111111111112,67.22222222222223,0.21344444444444444,100.0,965,🔴 CRITICAL
Tamil Nadu,Theni,2025-12,537.0,0.0,537.0,0.08420792,31.0,202.0,1141.0,8751.0,9892.0,0.3955459,33.0,6937.0,4720.0,11657.0,0.52640057,33.0,2025-12-01,40.054,2771.1436,0.32,0.541,537.0,12.894,-0.573,219.89,5.212,21.667,32.0,0.1,0.92,2,2,0.1498620915109577,0,Tamil Nadu,Theni,0.0,0.31983323406789754,0.0,-0.31983323406789754,Child-Favored,Q2 (Low),53.268870116156286,High,385.6666666666667,0.2222222222222222,385.8888888888889,0.26966666666666667,100.0,966,🔴 CRITICAL
Tamil Nadu,The Nilgiris,2025-12,283.0,0.0,283.0,0.05128655,42.0,171.0,739.0,3289.0,4028.0,0.12398844,49.0,5755.0,2514.0,8269.0,0.26195866,49.0,2025-12-01,43.299,1084.4631,0.277,0.672,283.0,20.264,-0.515,87.21,3.215,29.116,47.0,0.6,0.39,3,3,0.1744684945201103,0,Tamil Nadu,The Nilgiris,0.0,0.27663734115347016,0.0,-0.27663734115347016,Child-Favored,Q1 (Worst),45.521668426610354,Moderate,189.88888888888889,0.5555555555555556,190.44444444444446,0.2761111111111111,100.0,967,🔴 CRITICAL
Gujarat,The Dangs,2025-12,115.0,1.0,116.0,0.09,5.0,41.0,148.0,822.0,970.0,0.24559055,5.0,1004.0,1117.0,2121.0,0.5657025,5.0,2025-12-01,26.419,97.67463,0.436,0.686,115.0,8.655,-0.735,193.19,3.117,18.128,5.0,-0.647,0.81,0,0,0.2032157527690506,0,Gujarat,The Dangs,0.0,0.4356060606060606,0.0012135922330097086,-0.4343924683730509,Child-Favored,Q3 (Medium),61.97692713833158,High,139.33333333333334,8.222222222222221,147.55555555555554,0.10433333333333333,100.0,968,🔴 CRITICAL
Tamil Nadu,Thanjavur,2025-12,1414.0,4.0,1418.0,0.07760417,102.0,576.0,2883.0,14404.0,17287.0,0.21821177,109.0,16312.0,9827.0,26139.0,0.36384016,111.0,2025-12-01,30.603,4897.81,0.329,0.602,1414.0,11.528,-0.469,134.45,3.352,18.421,107.0,2.6,0.58,1,1,0.0683097070067821,0,Tamil Nadu,Thanjavur,0.0,0.3289902280130293,0.00027760427510583664,-0.3287126237379235,Child-Favored,Q2 (Low),34.51947201689546,Moderate,816.8888888888889,2.2222222222222223,819.1111111111111,0.17011111111111113,100.0,969,🔴 CRITICAL
Maharashtra,Thane,2025-12,4576.0,129.0,4705.0,0.2315314,88.0,653.0,6783.0,76705.0,83488.0,1.1337684,95.0,32067.0,50207.0,82274.0,1.2246792,95.0,2025-12-01,35.224,28075.414,0.403,0.496,4576.0,7.006,-0.464,594.13,6.764,17.483,93.0,3.476,2.36,0,0,-0.1141699632124725,1,Maharashtra,Thane,0.0,0.4028169014084507,0.001678922366109195,-0.40113797904234155,Child-Favored,Q2 (Low),30.9658606124604,Moderate,4272.1,96.7,4368.8,0.27,100.0,970,🔴 CRITICAL
Tamil Nadu,Tenkasi,2025-12,212.0,0.0,212.0,0.04664286,42.0,140.0,426.0,2276.0,2702.0,0.09856816,46.0,1798.0,377.0,2175.0,0.09697054,47.0,2025-12-01,22.897,770.2318,0.332,0.446,212.0,8.441,-0.499,35.86,3.562,10.211,45.0,0.533,0.2,0,0,0.1854133609767194,0,Tamil Nadu,Tenkasi,0.0,0.3317683881064163,0.0,-0.3317683881064163,Child-Favored,Q2 (Low),43.46535374868004,Moderate,140.88888888888889,0.0,140.88888888888889,0.27788888888888885,100.0,971,🔴 CRITICAL
Uttarakhand,Tehri Garhwal,2025-12,600.0,6.0,606.0,0.11786585,24.0,164.0,632.0,4771.0,5403.0,0.27451104,28.0,8246.0,6310.0,14556.0,0.8550273,28.0,2025-12-01,32.881,1761.8344,0.487,0.729,600.0,13.72,-0.303,246.41,3.874,23.98,27.0,1.154,1.13,3,3,0.1625425079073095,0,Uttarakhand,Tehri Garhwal,0.0,0.48661800486618007,0.0012557555462536626,-0.4853622493199264,Child-Favored,Q3 (Medium),26.691636747624077,Moderate,276.8,1.3,278.1,0.16970000000000002,100.0,972,🔴 CRITICAL
Arunachal Pradesh,Tawang,2025-12,18.0,0.0,18.0,0.046666667,3.0,12.0,41.0,188.0,229.0,0.1140625,3.0,326.0,47.0,373.0,0.21410714,3.0,2025-12-01,31.684,52.81414,0.3,0.619,18.0,17.158,-0.743,60.2,3.133,19.632,3.0,1.0,0.33,0,0,0.1895650577364637,0,Arunachal Pradesh,Tawang,0.0,0.3,0.0,-0.3,Child-Favored,Q1 (Worst),36.00371700105596,Moderate,16.333333333333332,0.7777777777777778,17.11111111111111,0.25077777777777777,100.0,973,🔴 CRITICAL
Punjab,Tarn Taran,2025-12,311.0,1.0,312.0,0.07235294,26.0,136.0,196.0,4649.0,4845.0,0.2496314,30.0,3652.0,4021.0,7673.0,0.40337685,32.0,2025-12-01,39.994,791.25616,0.612,0.613,311.0,11.705,-0.679,140.65,9.154,24.514,29.0,1.5,0.65,3,3,0.1780153713546994,0,Punjab,Tarn Taran,0.0,0.6122047244094488,0.00021500752526338422,-0.6119897168841855,Child-Favored,Q4 (Best),20.66696937697994,Low,324.3333333333333,2.2222222222222223,326.55555555555554,0.3545555555555555,100.0,974,🔴 CRITICAL
Gujarat,Tapi,2025-12,247.0,26.0,273.0,0.06695312,24.0,128.0,494.0,2249.0,2743.0,0.16614367,25.0,2980.0,2506.0,5486.0,0.35906503,25.0,2025-12-01,30.033,891.8079,0.333,0.667,247.0,12.016,-0.738,109.72,3.066,20.022,25.0,0.529,0.53,3,3,0.1826126701949992,0,Gujarat,Tapi,0.0,0.3328840970350404,0.011423550087873463,-0.32146054694716697,Child-Favored,Q2 (Low),43.72141499472017,Moderate,229.0,16.77777777777778,245.77777777777777,0.14022222222222222,100.0,975,🔴 CRITICAL
Odisha,Jajpur,2025-12,4.0,0.0,4.0,0.03,2.0,4.0,6.0,46.0,52.0,0.05,5.0,6.0,23.0,29.0,0.0445,4.0,2025-12-01,16.2,16.502525,0.364,0.354,4.0,1.2,-0.556,6.75,4.182,5.8,4.0,-0.615,0.09,0,0,0.1991360247124726,0,Odisha,jajpur,0.0,0.36363636363636365,0.0,-0.36363636363636365,Child-Favored,Q2 (Low),64.61319957761351,High,106.8695652173913,2.130434782608696,109.0,0.32804347826086955,100.0,976,🔴 CRITICAL
West Bengal,Hooghly,2025-12,2.0,0.0,2.0,0.03,1.0,2.0,0.0,18.0,18.0,0.07375,2.0,1.0,5.0,6.0,0.036,2.0,2025-12-01,8.0,8.504901,0.667,0.24,2.0,0.333,-0.333,4.0,6.0,2.0,2.0,2.0,0.11,0,0,0.1938490133254449,0,West bengal,hooghly,0.0,0.6666666666666666,0.0,-0.6666666666666666,Child-Favored,Q4 (Best),16.90343189017951,Low,294.6862745098039,6.705882352941177,301.3921568627451,0.032705882352941175,100.0,977,🔴 CRITICAL
West Bengal,Hooghly,2025-12,1.0,0.0,1.0,0.03,1.0,1.0,0.0,10.0,10.0,0.03,2.0,2.0,4.0,6.0,0.03,2.0,2025-12-01,8.0,5.5075707,0.5,0.353,1.0,1.0,1.0,2.67,5.0,3.0,2.0,-0.824,0.06,0,0,0.2036627953858806,0,West Bengal,hooghly,0.1471999999999999,0.5,0.0,-0.5,Child-Favored,Q3 (Medium),61.73343189017951,High,294.6862745098039,6.705882352941177,301.3921568627451,0.032705882352941175,100.0,978,🔴 CRITICAL
Andhra Pradesh,Chittoor,2025-12,1.0,0.0,1.0,0.03,1.0,1.0,0.0,12.0,12.0,0.04625,1.0,1.0,2.0,3.0,0.045,1.0,2025-12-01,7.5,4.618802,0.5,0.188,1.0,0.5,0.0,3.75,6.0,1.5,1.0,0.0,0.09,0,0,0.2039909591031049,0,andhra pradesh,chittoor,0.0,0.5,0.0,-0.5,Child-Favored,Q3 (Medium),45.237592397043294,Moderate,627.3846153846154,3.3076923076923075,630.6923076923077,0.199,100.0,979,🔴 CRITICAL
Nagaland,Zunheboto,2025-12,16.0,0.0,16.0,0.044545453,3.0,11.0,53.0,438.0,491.0,0.21229729,6.0,223.0,370.0,593.0,0.25092104,7.0,2025-12-01,63.765,110.86929,0.229,0.547,16.0,13.118,-0.873,63.76,6.257,34.882,5.0,1.0,0.46,0,0,0.1795628537937302,0,Nagaland,Zunheboto,0.0,0.22857142857142856,0.0,-0.22857142857142856,Child-Favored,Q1 (Worst),40.57001055966209,Moderate,79.33333333333333,5.222222222222222,84.55555555555556,0.15933333333333335,100.0,980,🔴 CRITICAL
Maharashtra,Yavatmal,2025-12,1383.0,38.0,1421.0,0.15329966,33.0,297.0,1123.0,31226.0,32349.0,1.1897948,33.0,14037.0,26079.0,40116.0,1.6739715,33.0,2025-12-01,50.96,42715.66,0.552,0.554,1383.0,10.142,-0.356,724.65,12.471,28.211,33.0,0.619,2.86,1,1,-0.0191159522435608,1,Maharashtra,Yavatmal,0.0,0.5516553649780614,0.0012154166000319846,-0.5504399483780295,Child-Favored,Q4 (Best),31.634361140443502,Moderate,821.4444444444445,22.333333333333332,843.7777777777778,0.276,100.0,981,🔴 CRITICAL
Puducherry,Yanam,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,40.0,0.080625,1.0,7.0,10.0,17.0,0.053,1.0,2025-12-01,57.0,25.632011,0.0,0.293,0.0,7.0,-1.0,19.0,7.2,17.0,1.0,-0.714,0.13,0,0,0.2051750203937304,0,Puducherry,Yanam,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),86.08570221752903,Critical,4.125,0.0,4.125,-0.184375,100.0,982,🔴 CRITICAL
Puducherry,Yanam,2025-12,7.0,0.0,7.0,0.0525,1.0,4.0,0.0,70.0,70.0,0.08296296,1.0,0.0,23.0,23.0,0.055384614,1.0,2025-12-01,11.625,26.0832,0.875,0.245,7.0,0.0,1.0,23.25,8.75,2.875,1.0,-0.6,0.14,0,0,0.1848806857386991,0,Pondicherry,Yanam,0.0,0.875,0.0,-0.875,Child-Favored,Q4 (Best),38.61826821541711,Moderate,4.125,0.0,4.125,-0.184375,100.0,983,🔴 CRITICAL
Haryana,Yamunanagar,2025-12,11.0,0.0,11.0,0.04857143,2.0,7.0,3.0,125.0,128.0,0.07730769,6.0,12.0,150.0,162.0,0.1036,8.0,2025-12-01,24.167,43.87862,0.733,0.557,11.0,1.0,-0.312,17.06,8.333,13.5,5.0,-0.333,0.18,0,0,0.1852663613160159,0,Haryana,Yamunanagar,0.0,0.7333333333333333,0.0,-0.7333333333333333,Child-Favored,Q4 (Best),40.77558606124604,Moderate,7.375,0.0,7.375,0.336,100.0,984,🔴 CRITICAL
Haryana,Yamuna Nagar,2025-12,689.0,0.0,689.0,0.16893129,14.0,131.0,798.0,7088.0,7886.0,0.68344086,14.0,4903.0,7278.0,12181.0,1.1694047,14.0,2025-12-01,29.083,2383.2864,0.463,0.607,689.0,7.106,-0.316,466.67,4.763,17.654,14.0,0.667,1.85,2,2,0.1642551680784987,0,Haryana,Yamuna Nagar,0.0,0.46303763440860213,0.0,-0.46303763440860213,Child-Favored,Q3 (Medium),34.431319957761346,Moderate,376.44444444444446,0.8888888888888888,377.3333333333333,0.2982222222222222,100.0,985,🔴 CRITICAL
Karnataka,Yadgir,2025-12,1101.0,5.0,1106.0,0.17105769,22.0,208.0,1221.0,5044.0,6265.0,0.3290391,23.0,4205.0,3232.0,7437.0,0.4431608,23.0,2025-12-01,12.378,1579.5165,0.474,0.543,1101.0,3.816,-0.403,198.58,2.173,6.718,23.0,0.263,0.77,3,3,0.1939503424381579,0,Karnataka,Yadgir,0.0,0.47395609126130006,0.0009900990099009901,-0.47296599225139907,Child-Favored,Q3 (Medium),41.43212249208026,Moderate,379.77777777777777,6.166666666666667,385.94444444444446,0.21955555555555556,100.0,986,🔴 CRITICAL
Telangana,Yadadri.,2025-12,210.0,0.0,210.0,0.06734694,15.0,98.0,614.0,4870.0,5484.0,0.46662268,16.0,1327.0,443.0,1770.0,0.20177305,15.0,2025-12-01,34.379,364.308,0.255,0.244,210.0,6.289,-0.672,154.34,5.903,8.389,15.0,0.143,0.67,0,0,0.1746853292932085,0,Telangana,Yadadri.,0.0,0.2545454545454545,0.0,-0.2545454545454545,Child-Favored,Q1 (Worst),55.47909186906019,High,176.11111111111111,0.1111111111111111,176.22222222222223,0.25866666666666666,100.0,987,🔴 CRITICAL
Andhra Pradesh,Y. S. R,2025-12,149.0,14.0,163.0,0.045636363,43.0,110.0,570.0,3893.0,4463.0,0.13298786,57.0,709.0,473.0,1182.0,0.06708334,57.0,2025-12-01,34.421,1327.4209,0.207,0.209,149.0,4.727,-0.351,35.73,5.426,7.207,52.0,0.559,0.2,0,0,0.1678671371072935,0,Andhra Pradesh,Y. S. R,0.0,0.20694444444444443,0.0035823950870010235,-0.2033620493574434,Child-Favored,Q1 (Worst),49.56042238648363,Moderate,87.77777777777777,3.6666666666666665,91.44444444444444,0.29433333333333334,100.0,988,🔴 CRITICAL
Nagaland,Wokha,2025-12,20.0,0.0,20.0,0.05727273,2.0,11.0,12.0,197.0,209.0,0.167,3.0,196.0,286.0,482.0,0.34466666,4.0,2025-12-01,32.905,39.661064,0.606,0.697,20.0,9.333,-0.898,69.1,5.97,22.952,3.0,0.333,0.51,0,0,0.1852027146169692,0,Nagaland,Wokha,0.0,0.6060606060606061,0.0,-0.6060606060606061,Child-Favored,Q4 (Best),34.08239704329462,Moderate,58.666666666666664,3.3333333333333335,62.0,0.13899999999999998,100.0,989,🔴 CRITICAL
